,nickname,name.compound,name.smiles
681,1CzAcDBTO,"2,8-bis(2,7-bis(3,6-di-tert-butyl-9H-carbazol-9-yl)-9,9-dimethylacridin-10(9H)-yl)dibenzo[b,d]thiophene 5,5-dioxide",O=S1(C2=C(C3=C1C=CC(N4C(C=CC(N5C(C=CC(C(C)(C)C)=C6)=C6C7=C5C=CC(C(C)(C)C)=C7)=C8)=C8C(C)(C)C9=C4C=CC(N%10C(C=CC(C(C)(C)C)=C%11)=C%11C%12=C%10C=CC(C(C)(C)C)=C%12)=C9)=C3)C=C(N%13C(C=CC(N%14C(C=CC(C(C)(C)C)=C%15)=C%15C%16=C%14C=CC(C(C)(C)C)=C%16)=C%17)=C%17C(C)(C)C%18=C%13C=CC(N%19C(C=CC(C(C)(C)C)=C%20)=C%20C%21=C%19C=CC(C(C)(C)C)=C%21)=C%18)C=C2)=O
682,2CzAcDBTO,"2,8-bis(9,9-dimethyl-2,7-bis(3,3'',6,6''-tetra-tert-butyl-9'H-[9,3':6',9''-tercarbazol]-9'-yl)acridin-10(9H)-yl)dibenzo[b,d]thiophene 5,5-dioxide",O=S1(C2=C(C3=C1C=CC(N4C(C=CC(N5C(C=CC(N6C(C=CC(C(C)(C)C)=C7)=C7C8=C6C=CC(C(C)(C)C)=C8)=C9)=C9C%10=C5C=CC(N%11C(C=CC(C(C)(C)C)=C%12)=C%12C%13=C%11C=CC(C(C)(C)C)=C%13)=C%10)=C%14)=C%14C(C)(C)C%15=C4C=CC(N%16C(C=CC(N%17C(C=CC(C(C)(C)C)=C%18)=C%18C%19=C%17C=CC(C(C)(C)C)=C%19)=C%20)=C%20C%21=C%16C=CC(N%22C(C=CC(C(C)(C)C)=C%23)=C%23C%24=C%22C=CC(C(C)(C)C)=C%24)=C%21)=C%15)=C3)C=C(N%25C(C=CC(N%26C(C=CC(N%27C(C=CC(C(C)(C)C)=C%28)=C%28C%29=C%27C=CC(C(C)(C)C)=C%29)=C%30)=C%30C%31=C%26C=CC(N%32C(C=CC(C(C)(C)C)=C%33)=C%33C%34=C%32C=CC(C(C)(C)C)=C%34)=C%31)=C%35)=C%35C(C)(C)C%36=C%25C=CC(N%37C(C=CC(N%38C(C=CC(C(C)(C)C)=C%39)=C%39C%40=C%38C=CC(C(C)(C)C)=C%40)=C%41)=C%41C%42=C%37C=CC(N%43C(C=CC(C(C)(C)C)=C%44)=C%44C%45=C%43C=CC(C(C)(C)C)=C%45)=C%42)=C%36)C=C2)=O
683,IDAC-MCO,"6-(13,13-dimethyl-5-phenyl-5,13-dihydro-11H-indolo[2,3-b]acridin-11-yl)-3-methyl-1H-isochromen-1-one",CC(OC1=O)=CC2=C1C=CC(N3C(C=CC=C4)=C4C5=C3C=C6C(N(C7=CC=CC=C7)C(C=CC=C8)=C8C6(C)C)=C5)=C2
684,IDAC-Trz,"11-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)phenyl)-13,13-dimethyl-5-phenyl-11,13-dihydro-5H-indolo[2,3-b]acridine",CC1(C)C2=C(C=CC=C2)N(C3=CC=CC=C3)C(C1=C4)=CC5=C4N(C6=C5C=CC=C6)C7=CC=C(C8=NC(C9=CC=CC=C9)=NC(C%10=CC=CC=C%10)=N8)C=C7
685,BBPICT,"11-(4,6-di([1,1'-biphenyl]-4-yl)-1,3,5-triazin-2-yl)-12-phenyl-11,12-dihydroindolo[2,3-a]carbazole",C1(N(C2=CC=CC=C2)C3=C4C=CC5=C3N(C6=NC(C7=CC=C(C8=CC=CC=C8)C=C7)=NC(C9=CC=C(C%10=CC=CC=C%10)C=C9)=N6)C%11=C5C=CC=C%11)=C4C=CC=C1
686,pBFCz-26DPPM,"5-(4-(2,6-diphenylpyrimidin-4-yl)phenyl)-5H-benzofuro[3,2-c]carbazole",C1(C2=NC(C3=CC=CC=C3)=NC(C4=CC=C(N5C(C=CC=C6)=C6C7=C5C=CC8=C7OC9=C8C=CC=C9)C=C4)=C2)=CC=CC=C1
687,pBTCz-26DPPM,"5-(4-(2,6-diphenylpyrimidin-4-yl)phenyl)-5H-benzo[4,5]thieno[3,2-c]carbazole",C1(C2=NC(C3=CC=CC=C3)=NC(C4=CC=C(N5C(C=CC=C6)=C6C7=C5C=CC8=C7SC9=C8C=CC=C9)C=C4)=C2)=CC=CC=C1
688,PXZ-DCPP,"7,10-di(10H-phenoxazin-10-yl)dibenzo[f,h]quinoxaline-2,3-dicarbonitrile",N#CC1=NC2=C(N=C1C#N)C3=C(C=C(N4C(C=CC=C5)=C5OC6=C4C=CC=C6)C=C3)C7=C2C=CC(N8C9=C(C=CC=C9)OC%10=C8C=CC=C%10)=C7
689,PTZ-DCPP,"7,10-di(10H-phenothiazin-10-yl)dibenzo[f,h]quinoxaline-2,3-dicarbonitrile",N#CC1=NC2=C(N=C1C#N)C3=C(C=C(N4C(C=CC=C5)=C5SC6=C4C=CC=C6)C=C3)C7=C2C=CC(N8C9=C(C=CC=C9)SC%10=C8C=CC=C%10)=C7
690,4CzCNPhPy,"4-((2r,3r,5r,6s)-2,3,5,6-tetra(9H-carbazol-9-yl)pyridin-4-yl)benzonitrile",N#CC(C=C1)=CC=C1C2=[C@@]([N@@]3C(C=CC=C4)=C4C5=C3C=CC=C5)[C@@]([N@@]6C(C=CC=C7)=C7C8=C6C=CC=C8)=N[C@]([N@]9C(C=CC=C%10)=C%10C%11=C9C=CC=C%11)=[C@]2[N@]%12C(C=CC=C%13)=C%13C%14=C%12C=CC=C%14
691,4CzCNPy,"(2r,3r,5r,6s)-2,3,5,6-tetra(9H-carbazol-9-yl)isonicotinonitrile",N#CC1=[C@@]([N@@]2C(C=CC=C3)=C3C4=C2C=CC=C4)[C@@]([N@@]5C(C=CC=C6)=C6C7=C5C=CC=C7)=N[C@]([N@]8C(C=CC=C9)=C9C%10=C8C=CC=C%10)=[C@]1[N@]%11C(C=CC=C%12)=C%12C%13=C%11C=CC=C%13
692,MPPA-MCBP,"2,6-bis(4-(bis(4-((6-((9-(4'-(9H-carbazol-9-yl)-[1,1'-biphenyl]-4-yl)-9H-carbazol-3-yl)oxy)hexyl)oxy)phenyl)amino)phenyl)anthracene-9,10-dione",O=C1C2=C(C=CC(C3=CC=C(N(C4=CC=C(OCCCCCCOC5=CC(C(C=CC=C6)=C6N7C8=CC=C(C9=CC=C(N%10C(C=CC=C%11)=C%11C%12=C%10C=CC=C%12)C=C9)C=C8)=C7C=C5)C=C4)C%13=CC=C(OCCCCCCOC(C=C%14)=CC%15=C%14N(C%16=CC=C(C%17=CC=C(N%18C(C=CC=C%19)=C%19C%20=C%18C=CC=C%20)C=C%17)C=C%16)C%21=C%15C=CC=C%21)C=C%13)C=C3)=C2)C(C%22=C1C=CC(C(C=C%23)=CC=C%23N(C%24=CC=C(OCCCCCCOC(C=C%25)=CC%26=C%25N(C%27=C%26C=CC=C%27)C(C=C%28)=CC=C%28C(C=C%29)=CC=C%29N%30C%31=C(C=CC=C%31)C%32=C%30C=CC=C%32)C=C%24)C%33=CC=C(OCCCCCCOC%34=CC(C%35=C%36C=CC=C%35)=C(C=C%34)N%36C(C=C%37)=CC=C%37C(C=C%38)=CC=C%38N%39C%40=C(C=CC=C%40)C%41=C%39C=CC=C%41)C=C%33)=C%22)=O
693,PTSOPO,10-(4-((4-(10H-phenothiazin-10-yl)phenyl)sulfonyl)phenyl)-10H-phenoxazine,O=S(C(C=C1)=CC=C1N2C3=C(C=CC=C3)SC4=C2C=CC=C4)(C5=CC=C(N6C(C=CC=C7)=C7OC8=C6C=CC=C8)C=C5)=O
694,PTSOPT,"10,10'-(sulfonylbis(4,1-phenylene))bis(10H-phenothiazine)",O=S(C(C=C1)=CC=C1N2C3=C(C=CC=C3)SC4=C2C=CC=C4)(C5=CC=C(N6C(C=CC=C7)=C7SC8=C6C=CC=C8)C=C5)=O
695,2CzPN,"4,5-bis(1,7-dihydro-4H-dicyclopenta[b,d]pyrrol-4-yl)phthalonitrile",N#CC1=C(C#N)C=C(N2C(C=CC3)=C3C4=C2C=CC4)C(N5C(C=CC6)=C6C7=C5C=CC7)=C1
696,CyFbCz,"2,3,5,6-tetra(9H-carbazol-9-yl)-4-fluorobenzonitrile",FC1=C(N2C(C=CC=C3)=C3C4=C2C=CC=C4)C(N5C(C=CC=C6)=C6C7=C5C=CC=C7)=C(C#N)C(N8C(C=CC=C9)=C9C%10=C8C=CC=C%10)=C1N%11C(C=CC=C%12)=C%12C%13=C%11C=CC=C%13
697,DAB-DCNB,"3',5'-bis(9,9-dimethylacridin-10(9H)-yl)-[1,1'-biphenyl]-2,6-dicarbonitrile",CC(C1=C2C=CC=C1)(C)C3=C(C=CC=C3)N2C4=CC(C5=C(C#N)C=CC=C5C#N)=CC(N6C(C=CC=C7)=C7C(C)(C)C8=C6C=CC=C8)=C4
698,None,tris(2-methoxy-4-(9-phenyl-9H-fluoren-9-yl)phenyl)amine,COC1=C(N(C2=CC=C(C3(C(C=CC=C4)=C4C5=C3C=CC=C5)C6=CC=CC=C6)C=C2OC)C7=CC=C(C8(C(C=CC=C9)=C9C%10=C8C=CC=C%10)C%11=CC=CC=C%11)C=C7OC)C=CC(C%12(C%13=CC=CC=C%13)C%14=CC=CC=C%14C%15=C%12C=CC=C%15)=C1
699,None,tris(2-methoxy-4-(9-(4-methoxyphenyl)-9H-fluoren-9-yl)phenyl)amine,COC1=C(N(C2=CC=C(C3(C(C=CC=C4)=C4C5=C3C=CC=C5)C6=CC=C(OC)C=C6)C=C2OC)C7=CC=C(C8(C(C=CC=C9)=C9C%10=C8C=CC=C%10)C%11=CC=C(OC)C=C%11)C=C7OC)C=CC(C%12(C%13=CC=C(OC)C=C%13)C%14=CC=CC=C%14C%15=C%12C=CC=C%15)=C1
700,None,tris(3-methoxy-4-(9-phenyl-9H-fluoren-9-yl)phenyl)amine,COC1=CC(N(C2=CC=C(C3(C(C=CC=C4)=C4C5=C3C=CC=C5)C6=CC=CC=C6)C(OC)=C2)C(C=C7)=CC(OC)=C7C8(C9=CC=CC=C9)C%10=CC=CC=C%10C%11=C8C=CC=C%11)=CC=C1C%12(C(C=CC=C%13)=C%13C%14=C%12C=CC=C%14)C%15=CC=CC=C%15
701,None,tris(3-methoxy-4-(9-(4-methoxyphenyl)-9H-fluoren-9-yl)phenyl)amine,COC1=CC(N(C2=CC=C(C3(C(C=CC=C4)=C4C5=C3C=CC=C5)C6=CC=C(OC)C=C6)C(OC)=C2)C(C=C7)=CC(OC)=C7C8(C9=CC=C(OC)C=C9)C%10=CC=CC=C%10C%11=C8C=CC=C%11)=CC=C1C%12(C(C=CC=C%13)=C%13C%14=C%12C=CC=C%14)C%15=CC=C(OC)C=C%15
702,CNPP-TPA,"7,10-bis(4-(diphenylamino)phenyl)pyrazino[2,3-f][1,10]phenanthroline-2,3-dicarbonitrile",N#CC1=C(C#N)N=C(C(C=CC(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=N5)=C5C6=C7C=CC(C8=CC=C(N(C9=CC=CC=C9)C%10=CC=CC=C%10)C=C8)=N6)C7=N1
703,CNPP-TPA,"7,10-bis(4-(diphenylamino)phenyl)pyrazino[2,3-f][1,10]phenanthroline-2,3-dicarbonitrile",N#CC1=C(C#N)N=C(C(C=CC(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=N5)=C5C6=C7C=CC(C8=CC=C(N(C9=CC=CC=C9)C%10=CC=CC=C%10)C=C8)=N6)C7=N1
704,CNPP-TPA,"7,10-bis(4-(diphenylamino)phenyl)pyrazino[2,3-f][1,10]phenanthroline-2,3-dicarbonitrile",N#CC1=C(C#N)N=C(C(C=CC(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=N5)=C5C6=C7C=CC(C8=CC=C(N(C9=CC=CC=C9)C%10=CC=CC=C%10)C=C8)=N6)C7=N1
705,BCC-36:PO-T2T,"9'-phenyl-9'H-9,3':6',9''-tercarbazole",C1(N2C(C=CC(N3C(C=CC=C4)=C4C5=C3C=CC=C5)=C6)=C6C7=C2C=CC(N8C(C=CC=C9)=C9C%10=C8C=CC=C%10)=C7)=CC=CC=C1
706,"2,7-DtBuCZ-AD","2,7-bis(3,6-di-tert-butyl-9H-carbazol-9-yl)-10-phenylacridin-9(10H)-one",O=C(C1=C2C=CC(N3C(C=CC(C(C)(C)C)=C4)=C4C5=C3C=CC(C(C)(C)C)=C5)=C1)C6=C(C=CC(N7C(C=CC(C(C)(C)C)=C8)=C8C9=C7C=CC(C(C)(C)C)=C9)=C6)N2C%10=CC=CC=C%10
707,"3,6-DtBuCZ-AD","3,6-bis(3,6-di-tert-butyl-9H-carbazol-9-yl)-10-phenylacridin-9(10H)-one",O=C1C2=C(N(C3=C1C=CC(N4C5=C(C6=C4C=CC(C(C)(C)C)=C6)C=C(C(C)(C)C)C=C5)=C3)C7=CC=CC=C7)C=C(C=C2)N8C9=C(C%10=C8C=CC(C(C)(C)C)=C%10)C=C(C(C)(C)C)C=C9
708,"3,6-DMAC-AD","9,9,9'',9''-tetramethyl-10'-phenyl-9H,9''H-[10,3':6',10''-teracridin]-9'(10'H)-one",O=C1C2=C(C=C(N3C(C=CC=C4)=C4C(C)(C)C5=C3C=CC=C5)C=C2)N(C6=CC=CC=C6)C7=C1C=CC(N8C(C=CC=C9)=C9C(C)(C)C%10=C8C=CC=C%10)=C7
709,"3,6-DMAC-AD-CF3","9,9,9'',9''-tetramethyl-10'-(4-(trifluoromethyl)phenyl)-9H,9''H-[10,3':6',10''-teracridin]-9'(10'H)-one",O=C1C2=C(C=C(N3C(C=CC=C4)=C4C(C)(C)C5=C3C=CC=C5)C=C2)N(C6=CC=C(C(F)(F)F)C=C6)C7=C1C=CC(N8C(C=CC=C9)=C9C(C)(C)C%10=C8C=CC=C%10)=C7
710,D1-tBu,"9,9',9'',9'''-(((3as,6as)-2,5-methanopentalene-2,3a,5,6a(1H,3H,4H,6H)-tetrayl)tetrakis(benzene-4,1-diyl))tetrakis(3,6-di-tert-butyl-9H-carbazole)",CC(C)(C)C(C=C1)=CC2=C1N(C3=C2C=C(C(C)(C)C)C=C3)C(C=C4)=CC=C4[C@]([C@]5(C6=CC=C(N7C(C=CC(C(C)(C)C)=C8)=C8C9=C7C=CC(C(C)(C)C)=C9)C=C6)C%10)(CC(C5)(C%11=CC=C(N%12C(C=CC(C(C)(C)C)=C%13)=C%13C%14=C%12C=CC(C(C)(C)C)=C%14)C=C%11)C%15)CC%10%15C%16=CC=C(N%17C(C=CC(C(C)(C)C)=C%18)=C%18C%19=C%17C=CC(C(C)(C)C)=C%19)C=C%16
711,D1-Obu,"9,9',9'',9'''-(((3as,6as)-2,5-methanopentalene-2,3a,5,6a(1H,3H,4H,6H)-tetrayl)tetrakis(benzene-4,1-diyl))tetrakis(3,6-dibutoxy-9H-carbazole)",CCCCOC(C=C1)=CC2=C1N(C3=C2C=C(OCCCC)C=C3)C(C=C4)=CC=C4[C@]([C@]5(C6=CC=C(N7C(C=CC(OCCCC)=C8)=C8C9=C7C=CC(OCCCC)=C9)C=C6)C%10)(CC(C5)(C%11=CC=C(N%12C(C=CC(OCCCC)=C%13)=C%13C%14=C%12C=CC(OCCCC)=C%14)C=C%11)C%15)CC%10%15C%16=CC=C(N%17C(C=CC(OCCCC)=C%18)=C%18C%19=C%17C=CC(OCCCC)=C%19)C=C%16
712,D2-Obu,"9',9'''',9'''''''-((5-(4-(3,3'',6-tributoxy-9'H-[9,3':6',9''-tercarbazol]-9'-yl)phenyl)dihydro-2,5-methanopentalene-2,3a,6a(1H,3H,4H)-triyl)tris(benzene-4,1-diyl))tris(3,3'',6,6''-tetrabutoxy-9'H-9'''''',3''''''':6''''''',9''''''''-tercarbazole)",CCCCOC1=CC(C2=C3C=CC(OCCCC)=C2)=C(C=C1)N3C4=CC5=C(N(C6=CC=C([C@@]7(CC(C8=CC=C(C=C8)N9C%10=C(C%11=C9C=CC(N%12C(C=CC(OCCCC)=C%13)=C%13C%14=C%12C=CC(OCCCC)=C%14)=C%11)C=C(N%15C(C=CC(OCCCC)=C%16)=C%16C%17=C%15C=CC(OCCCC)=C%17)C=C%10)(C%18)C%19)[C@@]%19(CC%18(C%20=CC=C(C=C%20)N%21C%22=C(C%23=C%21C=CC(N%24C(C=CC(OCCCC)=C%25)=C%25C%26=C%24C=CC(OCCCC)=C%26)=C%23)C=C(N%27C(C=CC=C%28)=C%28C%29=C%27C=CC(OCCCC)=C%29)C=C%22)C7)C%30=CC=C(C=C%30)N%31C%32=C(C%33=C%31C=CC(N%34C(C=CC(OCCCC)=C%35)=C%35C%36=C%34C=CC(OCCCC)=C%36)=C%33)C=C(N%37C(C=CC(OCCCC)=C%38)=C%38C%39=C%37C=CC(OCCCC)=C%39)C=C%32)C=C6)C%40=C5C=C(C=C%40)N%41C(C=CC(OCCCC)=C%42)=C%42C%43=C%41C=CC(OCCCC)=C%43)C=C4
713,3TPAFM,2-(3-(4-(diphenylamino)phenyl)-9H-fluoren-9-ylidene)malononitrile,N#C/C(C#N)=C1C2=C(C=C(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C2)C6=C/1C=CC=C6
714,36DTPAFM,"2-(3,6-bis(4-(diphenylamino)phenyl)-9H-fluoren-9-ylidene)malononitrile",N#C/C(C#N)=C1C2=C(C=C(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C2)C6=C/1C=CC(C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)=C6
715,3TPAF,3-(4-(diphenylamino)phenyl)-9H-fluoren-9-one,O=C1C2=C(C3=C1C=CC=C3)C=C(C=C2)C4=CC=C(C=C4)N(C5=CC=CC=C5)C6=CC=CC=C6
716,36DTPAF,"3,6-bis(4-(diphenylamino)phenyl)-9H-fluoren-9-one",O=C1C2=C(C3=C1C=CC(C4=CC=C(C=C4)N(C5=CC=CC=C5)C6=CC=CC=C6)=C3)C=C(C=C2)C7=CC=C(C=C7)N(C8=CC=CC=C8)C9=CC=CC=C9
717,pDPAPQ-PXZ,"10-(9,10-di(pyridin-4-yl)acenaphtho[1,2-b]quinoxalin-3-yl)-10H-phenoxazine",C12=CC(C3=CC=NC=C3)=C(C4=CC=NC=C4)C=C1N=C5C(C6=C7C5=CC=C(N8C(C=CC=C9)=C9OC%10=C8C=CC=C%10)C7=CC=C6)=N2
718,pDPBPZ-PXZ,"10-(11,12-di(pyridin-4-yl)dibenzo[a,c]phenazin-3-yl)-10H-phenoxazine",C12=CC(C3=CC=NC=C3)=C(C4=CC=NC=C4)C=C1N=C5C(C(C=CC=C6)=C6C7=C5C=CC(N8C(C=CC=C9)=C9OC%10=C8C=CC=C%10)=C7)=N2
719,DVCz-2CzCN,"2,6-bis(4-((6-(4-((4-vinylbenzyl)oxy)-9H-carbazol-9-yl)hexyl)oxy)-9H-carbazol-9-yl)benzonitrile",C=CC(C=C1)=CC=C1COC2=CC=CC3=C2C(C=CC=C4)=C4N3CCCCCCOC5=CC=CC6=C5C(C=CC=C7)=C7N6C8=C(C#N)C(N9C(C=CC=C%10)=C%10C%11=C9C=CC=C%11OCCCCCCN%12C(C=CC=C%13)=C%13C%14=C%12C=CC=C%14OCC%15=CC=C(C=C)C=C%15)=CC=C8
720,DVCz-2CzCN,"2,6-bis(4-((6-(4-((4-vinylbenzyl)oxy)-9H-carbazol-9-yl)hexyl)oxy)-9H-carbazol-9-yl)benzonitrile",C=CC(C=C1)=CC=C1COC2=CC=CC3=C2C(C=CC=C4)=C4N3CCCCCCOC5=CC=CC6=C5C(C=CC=C7)=C7N6C8=C(C#N)C(N9C(C=CC=C%10)=C%10C%11=C9C=CC=C%11OCCCCCCN%12C(C=CC=C%13)=C%13C%14=C%12C=CC=C%14OCC%15=CC=C(C=C)C=C%15)=CC=C8
721,DVCz-2CzCN,"2,6-bis(4-((6-(4-((4-vinylbenzyl)oxy)-9H-carbazol-9-yl)hexyl)oxy)-9H-carbazol-9-yl)benzonitrile",C=CC(C=C1)=CC=C1COC2=CC=CC3=C2C(C=CC=C4)=C4N3CCCCCCOC5=CC=CC6=C5C(C=CC=C7)=C7N6C8=C(C#N)C(N9C(C=CC=C%10)=C%10C%11=C9C=CC=C%11OCCCCCCN%12C(C=CC=C%13)=C%13C%14=C%12C=CC=C%14OCC%15=CC=C(C=C)C=C%15)=CC=C8
722,?-DABNA,none,C1(N(C2=CC=CC=C2)C3=CC(N(C4=CC=CC=C4)C(C=C(N(C5=CC=CC=C5)C6=C7B8C9=C(C=CC=C9)N(C%10=CC=CC=C%10)C7=CC(N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)=C6)C8=C%13)=C%13B%14C(C=CC=C%15)=C%15N%16C%17=CC=CC=C%17)=C%14C%16=C3)=CC=CC=C1
723,m-?-DABNA,none,CC1=CC=CC(N(C2=CC(C)=CC=C2)C3=CC(N(C4=CC=CC=C4)C(C=C(N(C5=CC=CC=C5)C6=C7B8C9=C(C=C(C)C=C9)N(C%10=CC=CC(C)=C%10)C7=CC(N(C%11=CC=CC(C)=C%11)C%12=CC(C)=CC=C%12)=C6)C8=C%13)=C%13B%14C(C=CC(C)=C%15)=C%15N%16C%17=CC(C)=CC=C%17)=C%14C%16=C3)=C1
724,4F-?-DABNA,none,FC(C=CC=C1F)=[C@@]1[N@](C(C=C([N@]([C@]2=C(F)C=CC=C2F)C3=C4B5C6=C(C=CC=C6)N(C7=CC=CC=C7)C4=CC(N(C8=CC=CC=C8)C9=CC=CC=C9)=C3)C5=C%10)=C%10B%11C(C=CC=C%12)=C%12N%13C%14=CC=CC=C%14)C%15=C%11C%13=CC(N(C%16=CC=CC=C%16)C%17=CC=CC=C%17)=C%15
725,4F-m-?-DABNA,none,CC1=CC=CC(N(C2=CC3=C(C4=C2)B(C5=C(N4C6=CC(C)=CC=C6)C=C(C)C=C5)C7=C(C=C(C8=C7)[N@@](C9=C%10B8C%11=C(N(C%10=CC(N(C%12=CC(C)=CC=C%12)C%13=CC=CC(C)=C%13)=C9)C%14=CC=CC(C)=C%14)C=C(C=C%11)C)[C@@]%15=C(F)C=CC=C%15F)[N@]3[C@]%16=C(F)C=CC=C%16F)C%17=CC(C)=CC=C%17)=C1
726,SFO-SPAC,"(S)-1'-fluoro-4'-methyl-2-(10H-spiro[acridine-9,9'-fluoren]-10-yl)-10H-spiro[anthracene-9,9'-fluoren]-10-one",FC1=CC=C(C)C(C2=C3C=CC=C2)=C1[C@@]43C5=C(C=CC=C5)C(C6=C4C=C(N7C(C=CC=C8)=C8C9(C(C=CC=C%10)=C%10C%11=C9C=CC=C%11)C%12=C7C=CC=C%12)C=C6)=O
727,SFO-DMAC,"(S)-2-(9,9-dimethylacridin-10(9H)-yl)-1'-fluoro-4'-methyl-10H-spiro[anthracene-9,9'-fluoren]-10-one",FC1=CC=C(C)C(C2=C3C=CC=C2)=C1[C@@]43C5=C(C=CC=C5)C(C6=C4C=C(N7C(C=CC=C8)=C8C(C)(C)C9=C7C=CC=C9)C=C6)=O
728,SFO-DMAC,"(S)-2-(9,9-dimethylacridin-10(9H)-yl)-1'-fluoro-4'-methyl-10H-spiro[anthracene-9,9'-fluoren]-10-one",FC1=CC=C(C)C(C2=C3C=CC=C2)=C1[C@@]43C5=C(C=CC=C5)C(C6=C4C=C(N7C(C=CC=C8)=C8C(C)(C)C9=C7C=CC=C9)C=C6)=O
729,SFO-SPAC,"(S)-1'-fluoro-4'-methyl-2-(10H-spiro[acridine-9,9'-fluoren]-10-yl)-10H-spiro[anthracene-9,9'-fluoren]-10-one",FC1=CC=C(C)C(C2=C3C=CC=C2)=C1[C@@]43C5=C(C=CC=C5)C(C6=C4C=C(N7C(C=CC=C8)=C8C9(C(C=CC=C%10)=C%10C%11=C9C=CC=C%11)C%12=C7C=CC=C%12)C=C6)=O
730,SFO-DMAC,"(S)-2-(9,9-dimethylacridin-10(9H)-yl)-1'-fluoro-4'-methyl-10H-spiro[anthracene-9,9'-fluoren]-10-one",FC1=CC=C(C)C(C2=C3C=CC=C2)=C1[C@@]43C5=C(C=CC=C5)C(C6=C4C=C(N7C(C=CC=C8)=C8C(C)(C)C9=C7C=CC=C9)C=C6)=O
731,SFO-SPAC,"(S)-1'-fluoro-4'-methyl-2-(10H-spiro[acridine-9,9'-fluoren]-10-yl)-10H-spiro[anthracene-9,9'-fluoren]-10-one",FC1=CC=C(C)C(C2=C3C=CC=C2)=C1[C@@]43C5=C(C=CC=C5)C(C6=C4C=C(N7C(C=CC=C8)=C8C9(C(C=CC=C%10)=C%10C%11=C9C=CC=C%11)C%12=C7C=CC=C%12)C=C6)=O
732,5PCzCN,"2,3,4,5,6-pentakis(3,6-dimethyl-9H-carbazol-9-yl)benzonitrile",CC1=CC(C2=C3C=CC(C)=C2)=C(C=C1)N3C4=C(N5C(C=CC(C)=C6)=C6C7=C5C=CC(C)=C7)C(N8C(C=CC(C)=C9)=C9C%10=C8C=CC(C)=C%10)=C(N%11C(C=CC(C)=C%12)=C%12C%13=C%11C=CC(C)=C%13)C(N%14C(C=CC(C)=C%15)=C%15C%16=C%14C=CC(C)=C%16)=C4C#N
733,2DN,"2-(2,6-diisopropylphenyl)-5,8-bis(9,9-dimethylacridin-10(9H)-yl)-1H-benzo[de]isoquinoline-1,3(2H)-dione",CC(C)C1=CC=CC(C(C)C)=C1N(C2=O)C(C3=CC(N4C(C=CC=C5)=C5C(C)(C)C6=C4C=CC=C6)=CC7=CC(N8C(C=CC=C9)=C9C(C)(C)C%10=C8C=CC=C%10)=CC2=C73)=O
734,2PN,"2-(2,6-diisopropylphenyl)-5,8-di(10H-phenoxazin-10-yl)-1H-benzo[de]isoquinoline-1,3(2H)-dione",CC(C)C1=CC=CC(C(C)C)=C1N(C2=O)C(C3=CC(N4C(C=CC=C5)=C5OC6=C4C=CC=C6)=CC7=CC(N8C(C=CC=C9)=C9OC%10=C8C=CC=C%10)=CC2=C73)=O
735,2DN,"2-(2,6-diisopropylphenyl)-5,8-bis(9,9-dimethylacridin-10(9H)-yl)-1H-benzo[de]isoquinoline-1,3(2H)-dione",CC(C)C1=CC=CC(C(C)C)=C1N(C2=O)C(C3=CC(N4C(C=CC=C5)=C5C(C)(C)C6=C4C=CC=C6)=CC7=CC(N8C(C=CC=C9)=C9C(C)(C)C%10=C8C=CC=C%10)=CC2=C73)=O
736,2PN,"2-(2,6-diisopropylphenyl)-5,8-di(10H-phenoxazin-10-yl)-1H-benzo[de]isoquinoline-1,3(2H)-dione",CC(C)C1=CC=CC(C(C)C)=C1N(C2=O)C(C3=CC(N4C(C=CC=C5)=C5OC6=C4C=CC=C6)=CC7=CC(N8C(C=CC=C9)=C9OC%10=C8C=CC=C%10)=CC2=C73)=O
737,TBQ-DPXZ,"2,3-bis(4-(10H-phenoxazin-10-yl)phenyl)-6,6a,10b,11-tetrahydro-6,11-[1,2]benzenobenzo[3,4]cyclobuta[1,2-b]phenazine",C1(C2=CC=C(N3C(C=CC=C4)=C4OC5=C3C=CC=C5)C=C2)=CC6=C(N=C7C(C8C(C9=C%10C=CC=C9)C%10C7C%11=C8C=CC=C%11)=N6)C=C1C%12=CC=C(N%13C(C=CC=C%14)=C%14OC%15=C%13C=CC=C%15)C=C%12
738,TBP-DPXZ,"3,6-di(10H-phenoxazin-10-yl)-11,11a,15b,16-tetrahydro-11,16-[1,2]benzenobenzo[3,4]cyclobuta[1,2-b]phenanthro[9,10-i]phenazine",C1(C2=CC=C(N3C(C=CC=C4)=C4OC5=C3C=CC=C5)C=C26)=CC7=C(N=C8C(C9C(C%10=C%11C=CC=C%10)C%11C8C%12=C9C=CC=C%12)=N7)C=C1C%13=C6C=C(N%14C(C=CC=C%15)=C%15OC%16=C%14C=CC=C%16)C=C%13
